id,address_id,warehouse_id,max_loading_weight,max_loading_volume
3337,3644,3644,1559632,15596320
3913,3645,3645,3852765,38527650
3338,3646,3646,2154786,21547860
3914,3647,3647,645519,6455190
4553,3648,3648,2703168,27031680
4554,3649,3649,1131190,11311900
3081,3650,3650,1919900,19199000
2492,3651,3651,306684,3066840
2493,3652,3652,982388,9823880
3339,3653,3653,405483,4054830
4219,3654,3654,2119320,21193200
2766,3655,3655,1250010,12500100
4555,3656,3656,329040,3290400
3650,3657,3657,299874,2998740
2767,3658,3658,596254,5962540
3915,3659,3659,4354210,43542100
4556,3660,3660,790560,7905600
3916,3661,3661,984809,9848090
4220,3662,3662,1138882,11388820
2768,3663,3663,2201463,22014630
3082,3664,3664,1553536,15535360
4221,3665,3665,1502650,15026500
2494,3666,3666,175968,1759680
2769,3667,3667,2346880,23468800
3340,3668,3668,2270492,22704920
2770,3669,3669,359562,3595620
2771,3670,3670,957870,9578700
3083,3671,3671,646096,6460960
3917,3672,3672,664632,6646320
3084,3673,3673,620737,6207370
3918,3674,3674,22044,220440
3651,3675,3675,301350,3013500
3919,3676,3676,8609192,86091920
4557,3677,3677,2401081,24010810
3652,3678,3678,1254198,12541980
3085,3679,3679,621751,6217510
4222,3680,3680,621920,6219200
4558,3681,3681,2565657,25656570
3341,3682,3682,1822590,18225900
2772,3683,3683,1517396,15173960
2773,3684,3684,1035204,10352040
3920,3685,3685,2299440,22994400
3921,3686,3686,302252,3022520
3922,3687,3687,5902887,59028870
4223,3688,3688,2352944,23529440
2774,3689,3689,1866634,18666340
3086,3690,3690,302580,3025800
3342,3691,3691,4879502,48795020
3087,3692,3692,302744,3027440
3343,3693,3693,6071292,60712920
3653,3694,3694,1869164,18691640
2775,3695,3695,325160,3251600
3654,3696,3696,1112496,11124960
2776,3697,3697,6210960,62109600
4224,3698,3698,1261018,12610180
3655,3699,3699,1542483,15424830
3344,3700,3700,2375400,23754000
2777,3701,3701,1739470,17394700
4559,3702,3702,1980570,19805700
3345,3703,3703,51842,518420
3346,3704,3704,7408,74080
3347,3705,3705,1263405,12634050
3088,3706,3706,5836950,58369500
2778,3707,3707,407770,4077700
4225,3708,3708,4612752,46127520
3923,3709,3709,304138,3041380
2495,3710,3710,304220,3042200
3656,3711,3711,2334219,23342190
2779,3712,3712,1510784,15107840
3089,3713,3713,6341804,63418040
3090,3714,3714,1418748,14187480
3091,3715,3715,7155090,71550900
4226,3716,3716,364168,3641680
4227,3717,3717,970137,9701370
4228,3718,3718,628342,6283420
3348,3719,3719,699172,6991720
2780,3720,3720,3042960,30429600
4229,3721,3721,1838174,18381740
3924,3722,3722,2035934,20359340
3925,3723,3723,6798198,67981980
4230,3724,3724,63308,633080
2781,3725,3725,1884850,18848500
4560,3726,3726,1389798,13897980
3349,3727,3727,935477,9354770
3092,3728,3728,2158512,21585120
2782,3729,3729,6790509,67905090
2783,3730,3730,305860,3058600
3657,3731,3731,376831,3768310
4561,3732,3732,1828680,18286800
3926,3733,3733,630877,6308770
4231,3734,3734,1613088,16130880
3093,3735,3735,661095,6610950
2784,3736,3736,306352,3063520
3350,3737,3737,89688,896880
4562,3738,3738,4179084,41790840
3927,3739,3739,1278738,12787380
3658,3740,3740,2165460,21654600
4232,3741,3741,1526328,15263280
2496,3742,3742,1227376,12273760
3928,3743,3743,306926,3069260
3094,3744,3744,310752,3107520
3659,3745,3745,307090,3070900
3660,3746,3746,307172,3071720
3351,3747,3747,307254,3072540
2497,3748,3748,378548,3785480
4563,3749,3749,701063,7010630
3661,3750,3750,367500,3675000
3929,3751,3751,1822986,18229860
3930,3752,3752,1898512,18985120
4233,3753,3753,889461,8894610
3662,3754,3754,660704,6607040
3095,3755,3755,307910,3079100
4564,3756,3756,1303332,13033320
3931,3757,3757,1123343,11233430
4234,3758,3758,3333346,33333460
3096,3759,3759,1289337,12893370
3663,3760,3760,1571680,15716800
3664,3761,3761,703307,7033070
3932,3762,3762,1542420,15424200
3097,3763,3763,948276,9482760
4235,3764,3764,3489228,34892280
3933,3765,3765,3098595,30985950
4236,3766,3766,1611848,16118480
2785,3767,3767,369166,3691660
3352,3768,3768,708384,7083840
3934,3769,3769,361824,3618240
3353,3770,3770,1285570,12855700
3098,3771,3771,1353789,13537890
2786,3772,3772,309304,3093040
3354,3773,3773,309386,3093860
3665,3774,3774,3015426,30154260
2787,3775,3775,1864850,18648500
2498,3776,3776,3428608,34286080
2499,3777,3777,1541016,15410160
4565,3778,3778,309796,3097960
2500,3779,3779,5105429,51054290
3099,3780,3780,419580,4195800
3355,3781,3781,389443,3894430
3356,3782,3782,1297226,12972260
3100,3783,3783,718770,7187700
3101,3784,3784,1808752,18087520
3935,3785,3785,30280,302800
2501,3786,3786,938928,9389280
3936,3787,3787,5945590,59455900
2788,3788,3788,4704696,47046960
3666,3789,3789,310698,3106980
3357,3790,3790,1576640,15766400
3102,3791,3791,678589,6785890
4566,3792,3792,648432,6484320
2789,3793,3793,386886,3868860
3358,3794,3794,641186,6411860
3103,3795,3795,641355,6413550
2502,3796,3796,990756,9907560
3359,3797,3797,5718282,57182820
3104,3798,3798,224082,2240820
3937,3799,3799,2176827,21768270
2790,3800,3800,554800,5548000
2503,3801,3801,220458,2204580
3938,3802,3802,768004,7680040
2791,3803,3803,372694,3726940
4237,3804,3804,456480,4564800
3360,3805,3805,681095,6810950
3361,3806,3806,312092,3120920
2504,3807,3807,4107753,41077530
3362,3808,3808,312256,3122560
4238,3809,3809,1645488,16454880
3105,3810,3810,281940,2819400
4567,3811,3811,2381875,23818750
4568,3812,3812,388824,3888240
3667,3813,3813,644397,6443970
3363,3814,3814,312748,3127480
3668,3815,3815,644735,6447350
3939,3816,3816,1560744,15607440
2792,3817,3817,53438,534380
2793,3818,3818,5994260,59942600
4569,3819,3819,645411,6454110
3940,3820,3820,389640,3896400
3106,3821,3821,374458,3744580
3107,3822,3822,791154,7911540
4239,3823,3823,424353,4243530
4570,3824,3824,1789632,17896320
4240,3825,3825,3951225,39512250
4571,3826,3826,321384,3213840
3669,3827,3827,367392,3673920
3108,3828,3828,313896,3138960
4572,3829,3829,421190,4211900
3109,3830,3830,2428220,24282200
2505,3831,3831,739383,7393830
2506,3832,3832,647608,6476080
3110,3833,3833,2663935,26639350
3364,3834,3834,314388,3143880
3670,3835,3835,2185950,21859500
3111,3836,3836,318388,3183880
3112,3837,3837,1273884,12738840
3113,3838,3838,2122414,21224140
3365,3839,3839,4714292,47142920
3114,3840,3840,7395840,73958400
2507,3841,3841,1344350,13443500
3941,3842,3842,2109258,21092580
3671,3843,3843,595665,5956650
3366,3844,3844,315208,3152080
3942,3845,3845,730550,7305500
4573,3846,3846,1896078,18960780
3115,3847,3847,84634,846340
2794,3848,3848,1569984,15699840
4574,3849,3849,346410,3464100
2508,3850,3850,662200,6622000
4241,3851,3851,1567357,15673570
3116,3852,3852,928332,9283320
3117,3853,3853,73207,732070
3943,3854,3854,971208,9712080
2795,3855,3855,316110,3161100
2509,3856,3856,3921552,39215520
3672,3857,3857,960393,9603930
3118,3858,3858,3942876,39428760
3367,3859,3859,50167,501670
3673,3860,3860,100360,1003600
3944,3861,3861,1266408,12664080
4242,3862,3862,1575696,15756960
4575,3863,3863,3750973,37509730
2510,3864,3864,834624,8346240
4243,3865,3865,3088135,30881350
4576,3866,3866,1639184,16391840
4244,3867,3867,970617,9706170
3368,3868,3868,680768,6807680
2796,3869,3869,390769,3907690
2511,3870,3870,317340,3173400
2512,3871,3871,1320011,13200110
4245,3872,3872,3937824,39378240
2513,3873,3873,828822,8288220
4246,3874,3874,267306,2673060
2514,3875,3875,2092500,20925000
4247,3876,3876,1779084,17790840
2797,3877,3877,2209890,22098900
4577,3878,3878,283094,2830940
3119,3879,3879,318078,3180780
2515,3880,3880,966120,9661200
3120,3881,3881,6388126,63881260
3674,3882,3882,854040,8540400
4578,3883,3883,318406,3184060
4579,3884,3884,1320560,13205600
2798,3885,3885,256410,2564100
3369,3886,3886,1888596,18885960
2799,3887,3887,6938295,69382950
4580,3888,3888,2725488,27254880
3121,3889,3889,3414542,34145420
4581,3890,3890,3672160,36721600
2516,3891,3891,151749,1517490
3945,3892,3892,385308,3853080
3122,3893,3893,3184474,31844740
4248,3894,3894,1051380,10513800
2517,3895,3895,740050,7400500
3946,3896,3896,1971376,19713760
3675,3897,3897,4575078,45750780
3676,3898,3898,2260840,22608400
2800,3899,3899,1239882,12398820
3370,3900,3900,5499000,54990000
2801,3901,3901,733388,7333880
3677,3902,3902,4155630,41556300
3371,3903,3903,7107363,71073630
4249,3904,3904,2670336,26703360
3947,3905,3905,1019205,10192050
3372,3906,3906,457002,4570020
4250,3907,3907,382886,3828860
3678,3908,3908,320456,3204560
4582,3909,3909,1528419,15284190
3948,3910,3910,7530660,75306600
4583,3911,3911,700069,7000690
4251,3912,3912,1333992,13339920
2518,3913,3913,320866,3208660
3373,3914,3914,43054,430540
4252,3915,3915,2270700,22707000
2802,3916,3916,7060548,70605480
2803,3917,3917,991001,9910010
3374,3918,3918,1951164,19511640
3679,3919,3919,1359893,13598930
3123,3920,3920,6942320,69423200
3375,3921,3921,1321377,13213770
3949,3922,3922,1596254,15962540
4584,3923,3923,1992884,19928840
4585,3924,3924,1012392,10123920
3950,3925,3925,2276500,22765000
2804,3926,3926,1342692,13426920
3124,3927,3927,663663,6636630
3376,3928,3928,443864,4438640
3680,3929,3929,1347647,13476470
3125,3930,3930,746700,7467000
4253,3931,3931,1324747,13247470
3126,3932,3932,330288,3302880
2519,3933,3933,2548584,25485840
4586,3934,3934,66878,668780
2520,3935,3935,1349705,13497050
4254,3936,3936,2247456,22474560
4587,3937,3937,2157476,21574760
2805,3938,3938,2248598,22485980
2521,3939,3939,665691,6656910
4255,3940,3940,1367180,13671800
2522,3941,3941,705439,7054390
4256,3942,3942,1064340,10643400
3681,3943,3943,1671832,16718320
2806,3944,3944,323408,3234080
3682,3945,3945,2627370,26273700
2807,3946,3946,1969054,19690540
3377,3947,3947,323654,3236540
3951,3948,3948,67116,671160
4257,3949,3949,1698070,16980700
3378,3950,3950,6545150,65451500
3127,3951,3951,2465424,24654240
4588,3952,3952,379392,3793920
3128,3953,3953,2253210,22532100
3379,3954,3954,1372038,13720380
3129,3955,3955,3852170,38521700
4589,3956,3956,387688,3876880
3130,3957,3957,6410340,64103400
3683,3958,3958,324556,3245560
2808,3959,3959,993709,9937090
3131,3960,3960,1999800,19998000
2523,3961,3961,439671,4396710
3952,3962,3962,388276,3882760
4258,3963,3963,435930,4359300
2809,3964,3964,1431004,14310040
4590,3965,3965,6411405,64114050
3132,3966,3966,67422,674220
3380,3967,3967,4034439,40344390
2810,3968,3968,325376,3253760
3381,3969,3969,5695515,56955150
3953,3970,3970,4251870,42518700
2811,3971,3971,3327698,33276980
2524,3972,3972,2990916,29909160
3382,3973,3973,1628930,16289300
2525,3974,3974,4689320,46893200
3954,3975,3975,2210100,22101000
3133,3976,3976,1487024,14870240
4591,3977,3977,2795831,27958310
2526,3978,3978,2207790,22077900
3684,3979,3979,8960708,89607080
3383,3980,3980,6105320,61053200
3685,3981,3981,5262882,52628820
3134,3982,3982,1322024,13220240
3384,3983,3983,442113,4421130
3135,3984,3984,1366512,13665120
3385,3985,3985,2383030,23830300
3136,3986,3986,673634,6736340
4592,3987,3987,2009448,20094480
4259,3988,3988,973072,9730720
2812,3989,3989,1360249,13602490
4593,3990,3990,383040,3830400
3386,3991,3991,706407,7064070
3387,3992,3992,1401192,14011920
4260,3993,3993,1437480,14374800
3388,3994,3994,1022464,10224640
3955,3995,3995,675155,6751550
3686,3996,3996,47952,479520
3137,3997,3997,43967,439670
4594,3998,3998,1603198,16031980
2527,3999,3999,4442889,44428890
3389,4000,4000,2016000,20160000
2528,4001,4001,676169,6761690
2813,4002,4002,1640820,16408200
3687,4003,4003,1373029,13730290
2814,4004,4004,268268,2682680
3138,4005,4005,520650,5206500
3390,4006,4006,444666,4446660
4261,4007,4007,1366387,13663870
3391,4008,4008,2284560,22845600
3956,4009,4009,1146574,11465740
3139,4010,4010,328820,3288200
3392,4011,4011,1391817,13918170
3688,4012,4012,718148,7181480
3140,4013,4013,9061354,90613540
4595,4014,4014,1368774,13687740
3689,4015,4015,678535,6785350
4596,4016,4016,1008016,10080160
3690,4017,4017,7921524,79215240
4597,4018,4018,1643362,16433620
2815,4019,4019,4396786,43967860
3393,4020,4020,329640,3296400
4262,4021,4021,76399,763990
3957,4022,4022,2819422,28194220
4598,4023,4023,1050003,10500030
2529,4024,4024,7327704,73277040
2530,4025,4025,809025,8090250
3691,4026,4026,330132,3301320
3141,4027,4027,797346,7973460
3692,4028,4028,330296,3302960
3142,4029,4029,4754220,47542200
2531,4030,4030,1668420,16684200
3693,4031,4031,330542,3305420
3694,4032,4032,1088640,10886400
3143,4033,4033,330706,3307060
3394,4034,4034,1662008,16620080
4599,4035,4035,6520560,65205600
3395,4036,4036,330952,3309520
3695,4037,4037,2301090,23010900
3958,4038,4038,1385034,13850340
3144,4039,4039,5521313,55213130
3696,4040,4040,2302800,23028000
3697,4041,4041,5309874,53098740
3698,4042,4042,9114710,91147100
2816,4043,4043,88946,889460
4263,4044,4044,1645908,16459080
3396,4045,4045,5347490,53474900
4600,4046,4046,1658860,16588600
3397,4047,4047,1825197,18251970
3398,4048,4048,68816,688160
2817,4049,4049,1020348,10203480
3399,4050,4050,4232250,42322500
3699,4051,4051,425355,4253550
3700,4052,4052,1750464,17504640
4601,4053,4053,332346,3323460
3959,4054,4054,2525642,25256420
3145,4055,4055,1184060,11840600
3960,4056,4056,332592,3325920
4602,4057,4057,1391551,13915510
3701,4058,4058,1663780,16637800
4264,4059,4059,2053854,20538540
4265,4060,4060,4547200,45472000
2532,4061,4061,1059921,10599210
3702,4062,4062,5723358,57233580
3146,4063,4063,410363,4103630
4603,4064,4064,4141216,41412160
3400,4065,4065,7967400,79674000
4266,4066,4066,5826578,58265780
3961,4067,4067,2981111,29811110
4267,4068,4068,353916,3539160
3962,4069,4069,4622384,46223840
3147,4070,4070,6862020,68620200
4268,4071,4071,4140207,41402070
3148,4072,4072,7842672,78426720
3401,4073,4073,391008,3910080
3703,4074,4074,2179590,21795900
3402,4075,4075,892425,8924250
3704,4076,4076,362764,3627640
4604,4077,4077,689013,6890130
3963,4078,4078,1264180,12641800
3403,4079,4079,2325030,23250300
2818,4080,4080,2280720,22807200
4269,4081,4081,5419568,54195680
2533,4082,4082,334724,3347240
3149,4083,4083,1759773,17597730
3404,4084,4084,334888,3348880
2534,4085,4085,1666680,16666800
4605,4086,4086,400428,4004280
3405,4087,4087,2325503,23255030
2819,4088,4088,6434512,64345120
3964,4089,4089,40890,408900
2535,4090,4090,335380,3353800
4270,4091,4091,1423668,14236680
3150,4092,4092,1342176,13421760
3406,4093,4093,2333010,23330100
3705,4094,4094,1682634,16826340
3151,4095,4095,1023750,10237500
3152,4096,4096,741376,7413760
4271,4097,4097,2064888,20648880
3153,4098,4098,2073588,20735880
3407,4099,4099,5882065,58820650
2536,4100,4100,742100,7421000
3408,4101,4101,6926589,69265890
2820,4102,4102,336364,3363640
3154,4103,4103,2338710,23387100
2821,4104,4104,3426840,34268400
4272,4105,4105,336610,3366100
4606,4106,4106,1671142,16711420
4273,4107,4107,238206,2382060
3409,4108,4108,402584,4025840
3706,4109,4109,336938,3369380
3707,4110,4110,2091990,20919900
3708,4111,4111,4205553,42055530
4274,4112,4112,4860384,48603840
3965,4113,4113,781470,7814700
3709,4114,4114,1908896,19088960
3966,4115,4115,403270,4032700
2822,4116,4116,1687560,16875600
3710,4117,4117,69989,699890
3711,4118,4118,1688380,16883800
3410,4119,4119,696111,6961110
3712,4120,4120,1050600,10506000
3155,4121,4121,214292,2142920
4607,4122,4122,4414662,44146620
3713,4123,4123,457653,4576530
2537,4124,4124,738196,7381960
4608,4125,4125,1691250,16912500
3967,4126,4126,783940,7839400
4275,4127,4127,1679689,16796890
3411,4128,4128,2352960,23529600
2538,4129,4129,6069630,60696300
4276,4130,4130,5112940,51129400
2539,4131,4131,1371492,13714920
4609,4132,4132,41320,413200
2540,4133,4133,2355810,23558100
4277,4134,4134,9392448,93924480
3156,4135,4135,107510,1075100
3157,4136,4136,78584,785840
3968,4137,4137,4960263,49602630
3158,4138,4138,2577974,25779740
3714,4139,4139,2230921,22309210
2823,4140,4140,1366200,13662000
3159,4141,4141,6691856,66918560
3412,4142,4142,74556,745560
3413,4143,4143,87003,870030
3160,4144,4144,339808,3398080
2824,4145,4145,2511870,25118700
2541,4146,4146,78774,787740
3715,4147,4147,340054,3400540
4278,4148,4148,418948,4189480
3969,4149,4149,6700635,67006350
3414,4150,4150,701350,7013500
3716,4151,4151,2922304,29223040
2825,4152,4152,896832,8968320
3717,4153,4153,1515845,15158450
2542,4154,4154,7539510,75395100
3161,4155,4155,1329600,13296000
3718,4156,4156,2181900,21819000
3162,4157,4157,286833,2868330
2826,4158,4158,656964,6569640
4279,4159,4159,702871,7028710
2827,4160,4160,41600,416000
2543,4161,4161,1706010,17060100
3415,4162,4162,828238,8282380
2544,4163,4163,341366,3413660
2828,4164,4164,2057016,20570160
4610,4165,4165,1062075,10620750
3163,4166,4166,49992,499920
3416,4167,4167,1625130,16251300
3719,4168,4168,1421288,14212880
2545,4169,4169,1146475,11464750
3164,4170,4170,1813950,18139500
2829,4171,4171,342022,3420220
3970,4172,4172,1401792,14017920
3971,4173,4173,1381263,13812630
4611,4174,4174,2846668,28466680
3417,4175,4175,1715925,17159250
4612,4176,4176,1991952,19919520
3418,4177,4177,71009,710090
4280,4178,4178,1700446,17004460
4281,4179,4179,1742643,17426430
2546,4180,4180,4263600,42636000
4282,4181,4181,740037,7400370
4283,4182,4182,6758112,67581120
3165,4183,4183,401568,4015680
4613,4184,4184,75312,753120
4614,4185,4185,903960,9039600
2547,4186,4186,1720446,17204460
4615,4187,4187,724351,7243510
2548,4188,4188,117264,1172640
3419,4189,4189,343498,3434980
2549,4190,4190,4629950,46299500
3972,4191,4191,708279,7082790
4284,4192,4192,725216,7252160
3420,4193,4193,1962324,19623240
3166,4194,4194,5250888,52508880
3167,4195,4195,465645,4656450
4616,4196,4196,1481188,14811880
3973,4197,4197,747066,7470660
3974,4198,4198,2392860,23928600
4285,4199,4199,1792973,17929730
3168,4200,4200,2028600,20286000
2550,4201,4201,2125706,21257060
3421,4202,4202,756360,7563600
2551,4203,4203,1836711,18367110
3422,4204,4204,786148,7861480
3169,4205,4205,925100,9251000
4617,4206,4206,1379568,13795680
4618,4207,4207,1064371,10643710
4619,4208,4208,345056,3450560
3720,4209,4209,1363716,13637160
4286,4210,4210,345220,3452200
2830,4211,4211,2400270,24002700
3170,4212,4212,728676,7286760
3171,4213,4213,412874,4128740
3721,4214,4214,244412,2444120
3975,4215,4215,7498485,74984850
4620,4216,4216,1720128,17201280
3722,4217,4217,2631408,26314080
3423,4218,4218,801420,8014200
4287,4219,4219,713011,7130110
2552,4220,4220,2202840,22028400
4621,4221,4221,1097460,10974600
3172,4222,4222,713518,7135180
3976,4223,4223,2407110,24071100
4622,4224,4224,2534400,25344000
3424,4225,4225,3215225,32152250
3723,4226,4226,2138356,21383560
3977,4227,4227,3893067,38930670
4623,4228,4228,1686972,16869720
3978,4229,4229,346778,3467780
4624,4230,4230,2779110,27791100
2831,4231,4231,2978624,29786240
2832,4232,4232,1405024,14050240
4288,4233,4233,1794792,17947920
3724,4234,4234,1227860,12278600
3173,4235,4235,2460535,24605350
3425,4236,4236,1452948,14529480
3725,4237,4237,419463,4194630
3426,4238,4238,758602,7586020
3427,4239,4239,347598,3475980
3428,4240,4240,4312080,43120800
2553,4241,4241,42410,424100
4289,4242,4242,2201598,22015980
4290,4243,4243,3449559,34495590
2833,4244,4244,611136,6111360
3174,4245,4245,8358405,83584050
4625,4246,4246,1473362,14733620
4291,4247,4247,1448227,14482270
3979,4248,4248,7484976,74849760
3980,4249,4249,7036344,70363440
3175,4250,4250,348500,3485000
2834,4251,4251,1449591,14495910
4292,4252,4252,1003472,10034720
2835,4253,4253,1165322,11653220
3176,4254,4254,2024904,20249040
2836,4255,4255,761645,7616450
3177,4256,4256,8831200,88312000
3429,4257,4257,1873080,18730800
2837,4258,4258,1737264,17372640
3430,4259,4259,349238,3492380
3981,4260,4260,374880,3748800
3982,4261,4261,1320910,13209100
3431,4262,4262,4334454,43344540
3726,4263,4263,6403026,64030260
3727,4264,4264,5637008,56370080
2554,4265,4265,145010,1450100
3178,4266,4266,349812,3498120
3728,4267,4267,6895472,68954720
3432,4268,4268,7998232,79982320
4293,4269,4269,3667071,36670710
2555,4270,4270,8113000,81130000
3433,4271,4271,1755381,17553810
4294,4272,4272,1396944,13969440
3983,4273,4273,3999528,39995280
3434,4274,4274,350468,3504680
3435,4275,4275,1774125,17741250
3179,4276,4276,4228964,42289640
4626,4277,4277,350714,3507140
4627,4278,4278,4034154,40341540
3180,4279,4279,470690,4706900
4295,4280,4280,5572560,55725600
2556,4281,4281,7217766,72177660
3436,4282,4282,77076,770760
3984,4283,4283,1815992,18159920
3985,4284,4284,4789512,47895120
2838,4285,4285,1606875,16068750
3986,4286,4286,2670178,26701780
3729,4287,4287,1076037,10760370
3730,4288,4288,433088,4330880
2839,4289,4289,437478,4374780
4628,4290,4290,4036890,40368900
2557,4291,4291,9847845,98478450
3181,4292,4292,1622376,16223760
3987,4293,4293,4460427,44604270
3437,4294,4294,369284,3692840
2558,4295,4295,352190,3521900
3182,4296,4296,927936,9279360
3183,4297,4297,4052071,40520710
3184,4298,4298,1053010,10530100
3185,4299,4299,1465959,14659590
4629,4300,4300,64500,645000
4296,4301,4301,2047276,20472760
3731,4302,4302,1776726,17767260
2559,4303,4303,2190227,21902270
4297,4304,4304,387360,3873600
4630,4305,4305,2449545,24495450
2560,4306,4306,727714,7277140
3732,4307,4307,1826168,18261680
4298,4308,4308,206784,2067840
4299,4309,4309,1495223,14952230
3733,4310,4310,1758480,17584800
2840,4311,4311,495765,4957650
4300,4312,4312,2242240,22422400
4301,4313,4313,1431916,14319160
3186,4314,4314,2131116,21311160
2561,4315,4315,2386195,23861950
4631,4316,4316,1091948,10919480
2841,4317,4317,5901339,59013390
2842,4318,4318,1481074,14810740
3438,4319,4319,2185414,21854140
3439,4320,4320,1114560,11145600
4302,4321,4321,5712362,57123620
4632,4322,4322,354404,3544040
2843,4323,4323,488499,4884990
3988,4324,4324,730756,7307560
4303,4325,4325,2573375,25733750
2562,4326,4326,354732,3547320
3187,4327,4327,5058263,50582630
2563,4328,4328,2466960,24669600
2564,4329,4329,480519,4805190
3440,4330,4330,1480860,14808600
2844,4331,4331,7037875,70378750
4304,4332,4332,43320,433200
4633,4333,4333,1477553,14775530
3734,4334,4334,8451300,84513000
3989,4335,4335,355470,3554700
3990,4336,4336,1478576,14785760
3441,4337,4337,1942976,19429760
2845,4338,4338,741798,7417980
3991,4339,4339,507663,5076630
2846,4340,4340,82460,824600
4305,4341,4341,2630646,26306460
3735,4342,4342,5262504,52625040
3992,4343,4343,2145442,21454420
3188,4344,4344,4500384,45003840
2847,4345,4345,1842280,18422800
3442,4346,4346,1090846,10908460
4634,4347,4347,439047,4390470
2565,4348,4348,2073996,20739960
2848,4349,4349,4422933,44229330
3736,4350,4350,1492050,14920500
3443,4351,4351,3702701,37027010
3444,4352,4352,113152,1131520
3737,4353,4353,6359733,63597330
3445,4354,4354,487648,4876480
4306,4355,4355,317915,3179150
4307,4356,4356,1511532,15115320
2849,4357,4357,470556,4705560
2566,4358,4358,1172302,11723020
2850,4359,4359,1704369,17043690
3446,4360,4360,4111480,41114800
2567,4361,4361,1849064,18490640
2568,4362,4362,1779696,17796960
3447,4363,4363,767888,7678880
3993,4364,4364,1099728,10997280
3448,4365,4365,1126170,11261700
3449,4366,4366,2484254,24842540
4635,4367,4367,4441239,44412390
3450,4368,4368,2992080,29920800
2569,4369,4369,1852456,18524560
4308,4370,4370,777860,7778600
2570,4371,4371,4257354,42573540
3994,4372,4372,1814380,18143800
2571,4373,4373,739037,7390370
3189,4374,4374,358668,3586680
3995,4375,4375,358750,3587500
4309,4376,4376,5666920,56669200
4636,4377,4377,2486136,24861360
3451,4378,4378,739882,7398820
2572,4379,4379,83201,832010
3190,4380,4380,359160,3591600
3996,4381,4381,1104012,11040120
3738,4382,4382,1086736,10867360
2851,4383,4383,429534,4295340
2573,4384,4384,1100384,11003840
4637,4385,4385,2223195,22231950
4638,4386,4386,78948,789480
2574,4387,4387,2500590,25005900
3739,4388,4388,2220328,22203280
4886,4389,4389,1803879,18038790
2852,4390,4390,359980,3599800
4310,4391,4391,1668580,16685800
4639,4392,4392,360144,3601440
4640,4393,4393,2543547,25435470
4887,4394,4394,1805934,18059340
5520,4395,4395,6596895,65968950
5521,4396,4396,496748,4967480
2575,4397,4397,2668979,26689790
3740,4398,4398,835620,8356200
4311,4399,4399,3369634,33696340
2853,4400,4400,4083200,40832000
4312,4401,4401,360882,3608820
4888,4402,4402,4934642,49346420
3997,4403,4403,2227918,22279180
2854,4404,4404,744276,7442760
2576,4405,4405,361210,3612100
4889,4406,4406,1828490,18284900
4313,4407,4407,361374,3613740
2577,4408,4408,1251872,12518720
3452,4409,4409,361538,3615380
2578,4410,4410,361620,3616200
2855,4411,4411,6193044,61930440
5522,4412,4412,6591528,65915280
4314,4413,4413,1871112,18711120
5523,4414,4414,2480668,24806680
3741,4415,4415,3911690,39116900
4315,4416,4416,4274688,42746880
4316,4417,4417,1470861,14708610
4890,4418,4418,1206114,12061140
4891,4419,4419,5448627,54486270
3742,4420,4420,685100,6851000
2856,4421,4421,1896609,18966090
3453,4422,4422,490842,4908420
5524,4423,4423,1946120,19461200
2579,4424,4424,6543096,65430960
4317,4425,4425,7845525,78455250
3454,4426,4426,1102074,11020740
4892,4427,4427,363014,3630140
5525,4428,4428,433944,4339440
3455,4429,4429,854797,8547970
3743,4430,4430,5533070,55330700
4893,4431,4431,3531507,35315070
4318,4432,4432,1466992,14669920
5526,4433,4433,4180319,41803190
2580,4434,4434,1472088,14720880
4894,4435,4435,1290585,12905850
4319,4436,4436,771864,7718640
2857,4437,4437,749853,7498530
5527,4438,4438,363916,3639160
2858,4439,4439,750191,7501910
4320,4440,4440,435120,4351200
3744,4441,4441,395249,3952490
3745,4442,4442,3717954,37179540
3746,4443,4443,804183,8041830
2581,4444,4444,146652,1466520
2582,4445,4445,8738870,87388700
2859,4446,4446,1489410,14894100
3456,4447,4447,751543,7515430
2583,4448,4448,75616,756160
2860,4449,4449,40041,400410
5528,4450,4450,2821300,28213000
2584,4451,4451,5247729,52477290
2861,4452,4452,752388,7523880
5529,4453,4453,365146,3651460
3457,4454,4454,806174,8061740
4321,4455,4455,1162755,11627550
4322,4456,4456,3150392,31503920
2862,4457,4457,80226,802260
3998,4458,4458,860394,8603940
3747,4459,4459,365638,3656380
4323,4460,4460,869700,8697000
3748,4461,4461,365802,3658020
3458,4462,4462,834394,8343940
3459,4463,4463,6100921,61009210
2585,4464,4464,919584,9195840
3749,4465,4465,5433905,54339050
4324,4466,4466,1152228,11522280
2586,4467,4467,2465784,24657840
4895,4468,4468,755092,7550920
2587,4469,4469,366458,3664580
3750,4470,4470,2601540,26015400
3460,4471,4471,1900175,19001750
5530,4472,4472,1368432,13684320
3999,4473,4473,899073,8990730
3461,4474,4474,2550180,25501800
2588,4475,4475,366950,3669500
4896,4476,4476,375984,3759840
2863,4477,4477,1835570,18355700
2864,4478,4478,4594428,45944280
4000,4479,4479,367278,3672780
2865,4480,4480,6258560,62585600
4001,4481,4481,1012706,10127060
3462,4482,4482,1922778,19227780
4325,4483,4483,1537669,15376690
4002,4484,4484,2268904,22689040
2866,4485,4485,1829880,18298800
4003,4486,4486,3346556,33465560
3751,4487,4487,2207604,22076040
